timestamp,open,high,low,close,volume,close_return,volume_change,return_15m,volume_15m,funding_rate,open_interest,sentiment,rsi_14,macd_diff,bb_upper,bb_lower,bb_width,target,label
2025-05-28 12:00:00,108944.0,109010.0,108568.0,108845.0,29794278037.284946,0.0,0.0,0.0,29794278037.284946,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.04441177821673026,-1
2025-05-28 16:00:00,108891.0,109057.0,107324.0,107324.0,29794278037.284946,-0.013973999724378738,0.0,-0.013973999724378738,59588556074.56989,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.03499683202266035,-1
2025-05-28 20:00:00,107269.0,107793.0,107263.0,107263.0,29794278037.284946,-0.0005683724050538075,0.0,-0.01453442969360097,89382834111.85484,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.03260210883529269,-1
2025-05-29 00:00:00,107225.0,107975.0,107107.0,107838.0,29794278037.284946,0.005360655584870866,0.0,-0.009251688180440087,119177112149.13979,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.04019918767039443,-1
2025-05-29 04:00:00,107830.0,108327.0,107640.0,108083.0,29794278037.284946,0.0022719264081307866,0.0,-0.007000780927006289,148971390186.42474,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.031929165548698735,-1
2025-05-29 08:00:00,108079.0,108079.0,107491.0,107934.0,29794278037.284946,-0.001378570172922644,0.0,-0.008369700032155869,178765668223.7097,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.029453184353401163,-1
2025-05-29 12:00:00,107918.0,108851.0,107896.0,108781.0,29794278037.284946,0.007847388218726215,0.0,-0.0005879920988561826,208559946260.99463,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.03762605602081248,-1
2025-05-29 16:00:00,108776.0,108776.0,106968.0,107306.0,38279231892.56757,-0.01355935319587065,0.284784677268046,-0.014139372502182002,246839178153.5622,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.027006877527817608,-1
2025-05-29 20:00:00,107225.0,107225.0,105815.0,105815.0,38279231892.56757,-0.013894842786051131,0.0,-0.027837750930221894,285118410046.12976,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.01419458488872083,-1
2025-05-30 00:00:00,105796.0,106377.0,105745.0,105745.0,38279231892.56757,-0.0006615319189150481,0.0,-0.028480867288345868,323397641938.6973,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.015282046432455454,-1
2025-05-30 04:00:00,105720.0,106133.0,105319.0,106102.0,38279231892.56757,0.003376046148753975,0.0,-0.025200973861913778,361676873831.2649,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.012733030480104102,-1
2025-05-30 08:00:00,106084.0,106224.0,105180.0,105180.0,38279231892.56757,-0.008689751371321885,0.0,-0.03367173503606047,399956105723.8325,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004658680357482181,0
2025-05-30 12:00:00,105110.0,105915.0,105042.0,105879.0,38279231892.56757,0.006645750142612705,0.0,-0.02724975883136571,438235337616.4001,0.002931,76982.628,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015961616562302217,-1
2025-05-30 16:00:00,105907.0,105926.0,105343.0,105689.0,39680060337.610214,-0.0017945012703179941,0.036594998796583234,-0.02899536037484496,477915397954.01025,0.002931,76982.628,0.0,32.92425916280074,0.0,0.0,0.0,0.0,-0.006897595776287013,-1
2025-05-30 20:00:00,105579.0,105579.0,104053.0,104675.0,39680060337.610214,-0.00959418671763379,0.0,-0.03831136019109738,517595458291.6205,0.002931,76982.628,0.0,27.539770510202743,0.0,0.0,0.0,0.0,0.006696919035108717,1
2025-05-31 00:00:00,104665.0,104849.0,103954.0,104011.0,39680060337.610214,-0.0063434439933126585,0.0,-0.030869143900711826,527481240591.94574,0.002931,76982.628,0.0,24.692032087785933,0.0,0.0,0.0,0.0,0.0013075540087106319,1
2025-05-31 04:00:00,104021.0,104110.0,103296.0,103568.0,39680060337.610214,-0.0042591648960206285,0.0,-0.03444803893234383,537367022892.27106,0.002931,76982.628,0.0,22.98440376125332,0.0,0.0,0.0,0.0,0.008506488490653386,1
2025-05-31 08:00:00,103602.0,103878.0,103602.0,103766.0,39680060337.610214,0.001911787424687228,0.0,-0.037760344220033715,547252805192.59625,0.002931,76982.628,0.0,25.4654800804815,0.0,0.0,0.0,0.0,0.0056280477227608205,1
2025-05-31 12:00:00,103763.0,103778.0,103398.0,103503.0,39680060337.610214,-0.0025345488888460777,0.0,-0.04237484155695159,557138587492.9216,0.002931,76982.628,0.0,24.343661611490475,0.0,0.0,0.0,0.0,0.02301382568621202,1
2025-05-31 16:00:00,103509.0,104795.0,103509.0,104632.0,20432694555.09522,0.010907896389476646,-0.4850639242670616,-0.03059276965553026,547777004010.7318,0.002931,76982.628,0.0,37.14446241968332,0.0,109496.01589962596,102697.88410037404,0.06497182314446745,0.00907944032418384,1
2025-05-31 20:00:00,104594.0,104761.0,104448.0,104755.0,20432694555.09522,0.0011755485893416573,0.0,-0.03701013963835598,538415420528.5421,0.002931,76982.628,0.0,38.36793542118311,0.0,109091.85278645875,102693.04721354124,0.061083533701661114,0.004830318361892072,1
2025-06-01 00:00:00,104761.0,104896.0,104680.0,104688.0,20432694555.09522,-0.0006395876091833674,0.0,-0.02439751738020246,529053837046.35236,0.002931,76982.628,0.0,37.93478095136154,0.0,108930.34495535454,102590.95504464545,0.060555077092972295,0.00575997248968374,1
2025-06-01 04:00:00,104686.0,104686.0,104108.0,104408.0,20432694555.09522,-0.0026746140913953553,0.0,-0.013296791570193256,511207299708.88,0.002931,76982.628,0.0,36.10054162842231,0.0,108761.14309591224,102474.65690408775,0.060210771126968106,0.022153474829514908,1
2025-06-01 08:00:00,104415.0,104724.0,104280.0,104313.0,20432694555.09522,-0.0009098919623017343,0.0,-0.013542011442621349,493360762371.40765,0.002931,76982.628,0.0,35.473817232306786,0.0,108460.01129547143,102423.28870452856,0.05787123935600421,0.01896216195488587,1
2025-06-01 12:00:00,104314.0,104383.0,103939.0,104129.0,20432694555.09522,-0.0017639220423149027,0.0,-0.018595313943186698,475514225033.9353,0.002931,76982.628,0.0,34.23416043677801,0.0,108055.25357485632,102432.64642514367,0.05399655379109234,0.012532531763485677,1
2025-06-01 16:00:00,104134.0,104763.0,103983.0,104751.0,17721500507.53389,0.00597335996696402,-0.13268901173317105,-0.004078722190530515,454956493648.9017,0.002931,76982.628,0.0,41.65653708792206,0.0,107615.30173681032,102554.29826318969,0.04831460772327356,0.008629989212513456,1
2025-06-01 20:00:00,104757.0,105214.0,104657.0,105131.0,17721500507.53389,0.0036276503326937437,0.0,-0.007064668158936138,434398762263.868,0.002931,76982.628,0.0,45.689327882001955,0.0,106783.32685786247,103021.27314213754,0.035784437660870104,0.0026538318859328225,1
2025-06-02 00:00:00,105139.0,105804.0,105054.0,105710.0,17721500507.53389,0.0055074145589788515,0.0,0.00019869617462564548,413841030878.8342,0.002931,76982.628,0.0,51.221796305179474,0.0,106399.74791963723,103245.25208036277,0.029841035278350764,-0.003925834831141839,-1
2025-06-02 04:00:00,105698.0,105698.0,104880.0,104960.0,17721500507.53389,-0.007094882224955024,0.0,0.0027227131597802323,391882471048.75793,0.002931,76982.628,0.0,44.848693226298764,0.0,106292.08949561596,103267.41050438404,0.028817444657316327,0.004992378048780388,1
2025-06-02 08:00:00,104916.0,105381.0,104747.0,105376.0,17721500507.53389,0.0039634146341462895,0.0,0.013123611925661693,369923911218.68164,0.002931,76982.628,0.0,48.66404457806035,0.0,106234.58559349501,103288.014406505,0.027962450529437553,-0.003008275129061655,-1
2025-06-02 12:00:00,105369.0,105666.0,104147.0,104147.0,17721500507.53389,-0.011662997266929875,0.0,0.005590529893403362,347965351388.6053,0.002931,76982.628,0.0,39.88525997232166,0.0,106023.08219527893,103304.01780472108,0.026107947329811202,0.00639480733962583,1
2025-06-02 16:00:00,104112.0,104449.0,103977.0,104449.0,26313843058.73954,0.002899747472322689,0.48485412099008274,0.0065821174565849905,334599134109.7346,0.002931,76982.628,0.0,42.62427323546553,0.0,105968.21079625834,103285.78920374166,0.02568163977172284,0.005275301821941802,1
2025-06-02 20:00:00,104452.0,104589.0,104148.0,104350.0,26313843058.73954,-0.0009478309988606437,0.0,0.008183337681033409,321232916830.86395,0.002931,76982.628,0.0,41.94950758814086,0.0,105765.99765004501,103335.10234995499,0.023295594634307828,0.0016962146621946061,1
2025-06-03 00:00:00,104387.0,105885.0,104387.0,105885.0,26313843058.73954,0.014710110206037408,0.0,0.01197530392231827,307866699551.9933,0.002931,76982.628,0.0,54.0861279089354,187.48863826320235,105814.88836529615,103305.81163470386,0.02369624338284264,-0.009784199839448449,-1
2025-06-03 04:00:00,105884.0,106443.0,105567.0,105582.0,26313843058.73954,-0.0028615951267885187,0.0,0.007894611235740534,313747848055.6376,0.002931,76982.628,0.0,51.78462450603951,216.93997606767175,105936.7765718019,103274.62342819809,0.025214081411640433,-0.008277926161656346,-1
2025-06-03 08:00:00,105560.0,105560.0,105261.0,105261.0,26313843058.73954,-0.003040290958686187,0.0,0.005473406694177063,319628996559.2819,0.002931,76982.628,0.0,49.3869773875863,208.33083888470156,105999.0981328411,103337.3018671589,0.025287582919430802,-0.027940072771491797,-1
2025-06-03 12:00:00,105236.0,105347.0,104982.0,105291.0,26313843058.73954,0.0002850058426198121,0.0,0.008457206344341328,325510145062.9263,0.002931,76982.628,0.0,49.6217397679635,198.24261040777913,106010.17264273262,103498.52735726739,0.02385432074408288,-0.03457085600858578,-1
2025-06-03 16:00:00,105311.0,106807.0,105311.0,106721.0,25925661121.080395,0.013581407717658589,-0.014752004744902458,0.023084371075513088,331003111628.91144,0.002931,76982.628,0.0,59.31013676646067,276.64905210457846,106340.13531250104,103464.06468749898,0.026949434741073072,-0.03961731992766182,-1
2025-06-03 20:00:00,106723.0,106723.0,105781.0,106291.0,25925661121.080395,-0.0040291976274584584,0.0,0.02076270779513867,336496078194.8966,0.002931,76982.628,0.0,55.833037284111825,287.08064955442717,106450.23297682701,103632.76702317299,0.026507098001279764,-0.028628952592411383,-1
2025-06-04 00:00:00,106277.0,106277.0,105434.0,105434.0,25925661121.080395,-0.008062771071868702,0.0,0.006520224150604825,341989044760.8818,0.002931,76982.628,0.0,49.592764701397975,226.45563262519693,106487.07848080287,103676.12151919714,0.026660820623382656,-0.013809587040233717,-1
